order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
420,20,27,Pasta,2025-04-20,15:08:00,Pending,986.06
421,6,3,Soup,2024-11-24,10:14:00,Pending,1237.48
422,22,19,Sandwich,2025-01-08,10:07:00,Cancelled,463.22
423,16,42,Thali,2025-08-25,13:58:00,Pending,1028.8
424,2,2,Burger,2025-06-04,22:15:00,Cancelled,607.88
425,16,20,Thali,2024-12-20,21:05:00,Delivered,476.59
426,30,13,Salad,2025-04-15,13:59:00,Delivered,356.69
427,15,21,Biryani,2025-03-21,10:50:00,Cancelled,155.75
428,33,67,Biryani,2025-01-25,17:31:00,Confirmed,269.27
429,28,68,Soup,2025-01-09,21:57:00,Pending,263.84
430,27,63,Sandwich,2025-04-20,18:27:00,Delivered,1080.8
431,14,48,Salad,2025-04-06,12:53:00,Pending,987.52
432,19,45,Biryani,2024-10-14,15:57:00,Confirmed,1461.85
433,2,44,Sandwich,2025-02-19,21:58:00,Delivered,387.58
434,5,5,Burger,2025-07-25,17:52:00,Cancelled,1475.2
435,12,66,Biryani,2025-01-09,15:44:00,Pending,793.74
436,13,46,Noodles,2025-07-31,19:37:00,Cancelled,1024.56
437,32,20,Roll,2025-01-11,21:25:00,Pending,960.34
438,17,19,Noodles,2025-08-02,14:16:00,Confirmed,564.45
439,13,65,Roll,2024-10-26,13:00:00,Delivered,741.51
440,29,22,Pasta,2025-06-03,14:52:00,Delivered,342.02
441,20,22,Burger,2024-12-28,14:49:00,Confirmed,428.25
442,34,48,Pizza,2025-04-29,21:10:00,Cancelled,411.58
443,16,2,Salad,2025-05-21,17:47:00,Delivered,599.45
444,33,34,Pasta,2025-06-08,18:30:00,Cancelled,1077.97
445,12,50,Burger,2025-06-04,22:59:00,Confirmed,504.29
446,30,20,Sandwich,2025-06-06,11:11:00,Delivered,843.79
447,19,27,Soup,2025-03-26,22:06:00,Confirmed,1353.6
448,20,37,Pasta,2025-07-23,17:48:00,Confirmed,199.05
449,1,4,Burger,2024-12-31,11:07:00,Pending,1318.85
450,18,58,Soup,2025-08-20,21:10:00,Cancelled,632.82
451,27,48,Biryani,2025-04-03,15:11:00,Pending,1229.95
452,12,27,Noodles,2025-01-31,17:17:00,Cancelled,1318.03
453,6,69,Pasta,2024-10-20,15:27:00,Delivered,171.6
454,17,42,Roll,2025-07-08,22:42:00,Delivered,1319.77
455,30,40,Thali,2025-06-03,17:06:00,Confirmed,1477.68
456,8,52,Noodles,2025-01-06,17:14:00,Pending,583.28
457,22,40,Pasta,2024-12-03,12:41:00,Delivered,945.51
458,23,60,Salad,2025-01-19,15:34:00,Cancelled,896.96
459,30,46,Salad,2025-02-05,13:56:00,Confirmed,526.03
460,2,66,Soup,2025-03-10,13:17:00,Pending,612.71
461,1,9,Thali,2025-03-26,11:16:00,Cancelled,258.63
462,33,2,Biryani,2025-07-17,18:58:00,Confirmed,1183.62
463,10,43,Biryani,2025-04-12,20:03:00,Delivered,1166.62
464,27,47,Biryani,2024-11-20,13:22:00,Pending,438.36
465,8,20,Pizza,2024-09-21,19:29:00,Confirmed,1258.22
466,27,70,Pizza,2025-08-26,11:48:00,Delivered,850.1
467,27,42,Pasta,2024-09-14,11:32:00,Confirmed,767.81
468,28,56,Pizza,2025-06-24,19:37:00,Confirmed,332.9
469,27,65,Biryani,2024-10-18,19:04:00,Pending,1165.17
470,10,46,Sandwich,2025-01-26,21:27:00,Delivered,981.56
471,20,45,Soup,2024-11-09,21:57:00,Cancelled,1421.11
472,4,21,Thali,2024-12-25,18:46:00,Pending,1247.55
473,35,62,Biryani,2025-05-03,13:34:00,Cancelled,1034.52
474,29,38,Pasta,2025-06-05,19:25:00,Delivered,937.59
475,17,36,Biryani,2025-03-28,15:30:00,Confirmed,1224.01
476,32,70,Pasta,2025-03-11,10:23:00,Cancelled,769.2
477,8,26,Pasta,2025-07-07,11:56:00,Confirmed,581.53
478,29,42,Noodles,2025-03-26,14:39:00,Delivered,239.15
479,6,13,Thali,2025-03-01,17:19:00,Delivered,1412.93
480,23,68,Salad,2025-05-28,11:42:00,Cancelled,206.58
481,10,13,Biryani,2025-07-08,12:22:00,Delivered,285.79
482,32,42,Sandwich,2024-10-03,22:54:00,Confirmed,1354.66
483,24,25,Salad,2025-07-04,12:15:00,Confirmed,1470.45
484,35,62,Roll,2024-11-29,19:27:00,Cancelled,630.69
485,1,62,Noodles,2025-01-08,17:02:00,Confirmed,693.72
486,4,63,Roll,2024-12-29,11:23:00,Delivered,621.24
487,22,59,Biryani,2025-03-15,17:41:00,Pending,1192.32
488,24,16,Biryani,2025-04-02,11:35:00,Cancelled,293.4
489,19,69,Pasta,2025-05-19,20:07:00,Pending,1301
490,31,56,Biryani,2024-12-10,19:21:00,Pending,844.02
491,23,19,Roll,2025-01-27,20:13:00,Cancelled,1310.93
492,12,38,Soup,2025-05-09,21:11:00,Pending,1333.34
493,1,6,Sandwich,2025-03-12,19:53:00,Delivered,1350.54
494,32,54,Roll,2025-05-29,16:37:00,Confirmed,1038.58
495,31,65,Burger,2024-08-27,21:37:00,Cancelled,1144.63
496,35,12,Soup,2024-11-17,10:54:00,Cancelled,724.93
497,28,60,Noodles,2024-11-29,22:33:00,Confirmed,1350.53
498,21,7,Sandwich,2025-07-18,19:55:00,Cancelled,766.16
499,34,34,Burger,2025-05-25,13:13:00,Pending,1371.46
500,14,44,Sandwich,2024-11-06,11:36:00,Pending,1400.88
501,35,66,Pasta,2025-01-12,22:33:00,Cancelled,1364.18
502,2,49,Sandwich,2024-10-07,10:13:00,Cancelled,1392.85
503,29,60,Biryani,2025-06-18,12:11:00,Confirmed,1348.51
504,24,43,Pasta,2025-02-15,17:30:00,Pending,1033.87
505,30,15,Soup,2025-02-05,20:31:00,Cancelled,889.74
506,6,47,Biryani,2024-09-06,12:38:00,Confirmed,434.25
507,33,16,Biryani,2025-08-13,10:25:00,Confirmed,631.12
508,9,31,Pizza,2025-07-06,19:12:00,Confirmed,309.05
509,5,69,Noodles,2025-02-18,12:58:00,Cancelled,1163.92
510,4,48,Salad,2025-07-23,21:48:00,Cancelled,864.63
511,28,18,Noodles,2024-12-28,12:18:00,Cancelled,334.55
512,8,68,Pasta,2025-06-14,16:58:00,Cancelled,479.38
513,22,39,Noodles,2025-04-02,14:21:00,Pending,806.62
514,30,10,Biryani,2025-01-21,15:09:00,Pending,790.18
515,23,53,Pizza,2025-05-14,20:41:00,Confirmed,1356.53
516,3,31,Sandwich,2025-06-18,20:09:00,Pending,758.05
517,23,28,Biryani,2024-09-17,19:59:00,Confirmed,1110.89
518,26,8,Roll,2025-05-25,20:11:00,Delivered,801
519,4,66,Salad,2025-07-21,18:42:00,Pending,167.54
520,18,25,Thali,2025-08-10,13:51:00,Pending,1039.07
521,32,17,Salad,2025-04-24,14:18:00,Confirmed,477.18
522,13,1,Pizza,2025-07-24,18:40:00,Confirmed,1233.45
523,19,4,Pasta,2025-01-25,15:56:00,Delivered,1167.95
524,32,13,Noodles,2024-12-31,21:41:00,Pending,1451.16
525,20,32,Thali,2025-03-19,15:36:00,Cancelled,1383.12
526,24,65,Roll,2025-04-23,14:03:00,Confirmed,1307.55
527,30,59,Sandwich,2025-04-03,22:26:00,Confirmed,1010.56
528,31,28,Pasta,2025-02-01,12:10:00,Confirmed,493.06
529,27,55,Noodles,2025-08-03,11:26:00,Confirmed,1025.17
530,1,54,Roll,2024-10-13,13:45:00,Confirmed,1319
531,17,43,Burger,2025-08-15,20:02:00,Delivered,219.49
532,1,23,Salad,2025-08-07,14:32:00,Cancelled,1196.87
533,17,22,Sandwich,2024-11-21,19:41:00,Confirmed,378.48
534,17,68,Salad,2025-06-25,10:54:00,Pending,380.76
535,6,66,Salad,2025-01-27,20:16:00,Cancelled,493.38
536,3,32,Salad,2025-03-06,20:17:00,Delivered,1095.12
537,17,53,Soup,2025-07-17,18:28:00,Cancelled,506.82
538,22,36,Noodles,2025-03-29,21:29:00,Cancelled,1433.63
539,34,37,Roll,2025-05-29,12:54:00,Delivered,459.43
540,26,7,Sandwich,2024-11-11,20:34:00,Cancelled,1288.68
541,17,68,Burger,2024-10-14,19:15:00,Cancelled,789.88
542,10,69,Noodles,2025-04-25,12:39:00,Cancelled,336.27
543,7,22,Salad,2025-06-17,19:32:00,Delivered,675.77
544,28,14,Biryani,2025-01-10,18:41:00,Confirmed,897.07
545,19,55,Thali,2025-02-08,14:47:00,Confirmed,525.97
546,5,48,Salad,2024-12-02,10:55:00,Pending,200.63
547,2,45,Biryani,2025-05-05,21:39:00,Confirmed,859.53
548,21,37,Salad,2025-02-27,16:17:00,Cancelled,1303.64
549,18,6,Soup,2024-10-27,17:53:00,Confirmed,927.65
550,22,69,Pizza,2025-06-17,16:10:00,Pending,907.43
551,26,47,Salad,2025-03-14,11:26:00,Cancelled,335.54
552,29,1,Burger,2024-10-13,19:32:00,Pending,785.29
553,23,3,Roll,2024-10-27,18:58:00,Delivered,981.95
554,28,3,Thali,2025-08-05,16:11:00,Cancelled,1150.48
555,2,67,Roll,2025-08-12,15:01:00,Cancelled,564.57
556,6,6,Noodles,2025-01-11,15:31:00,Delivered,636.93
557,31,62,Pizza,2024-09-04,13:34:00,Confirmed,476.01
558,14,13,Soup,2024-11-28,20:55:00,Delivered,899.41
559,4,35,Noodles,2024-12-13,15:00:00,Pending,1293.89
560,7,31,Soup,2025-04-15,13:32:00,Pending,1437.65
561,28,14,Sandwich,2025-02-12,17:14:00,Cancelled,865.92
562,34,24,Pasta,2024-11-22,19:55:00,Confirmed,1336.39
563,15,41,Soup,2025-03-21,20:09:00,Delivered,723.1
564,23,10,Pasta,2025-02-13,17:15:00,Cancelled,242.33
565,6,19,Burger,2024-10-16,15:31:00,Delivered,1184.7
566,19,57,Pasta,2024-10-27,16:02:00,Cancelled,1333.31
567,15,19,Sandwich,2025-03-10,13:14:00,Delivered,995.54
568,33,11,Noodles,2025-07-20,19:14:00,Delivered,297.32
569,6,54,Pizza,2024-09-20,19:04:00,Cancelled,983.5
570,11,18,Roll,2025-03-04,21:59:00,Delivered,652.01
571,1,14,Sandwich,2025-04-28,13:41:00,Pending,546.9
572,17,38,Pasta,2025-06-15,16:08:00,Delivered,859.36
573,11,70,Thali,2024-10-17,16:28:00,Pending,1319.58
574,10,5,Thali,2025-03-08,18:03:00,Cancelled,762.51
575,33,3,Biryani,2024-09-04,18:44:00,Delivered,1438.12
576,21,15,Biryani,2025-08-17,19:28:00,Cancelled,1018.24
577,22,42,Noodles,2025-03-28,17:20:00,Pending,335.55
578,31,29,Biryani,2024-09-08,14:37:00,Delivered,363.74
579,1,5,Salad,2025-01-09,15:40:00,Confirmed,1349.17
580,31,26,Pasta,2025-02-10,12:49:00,Cancelled,1168.86
581,35,8,Biryani,2025-07-22,19:19:00,Delivered,493.06
582,21,69,Noodles,2025-06-02,10:37:00,Cancelled,1368.71
583,34,15,Salad,2025-05-28,22:08:00,Delivered,467.76
584,12,13,Soup,2024-12-26,20:44:00,Confirmed,295.32
585,25,57,Roll,2024-12-22,22:59:00,Confirmed,663.83
586,20,39,Salad,2025-03-31,11:39:00,Cancelled,733.38
587,16,58,Salad,2025-02-22,15:29:00,Cancelled,252.2
588,31,50,Thali,2025-06-27,14:33:00,Pending,970.91
589,35,11,Sandwich,2025-06-24,11:50:00,Pending,303.13
590,7,14,Burger,2025-05-03,10:52:00,Cancelled,1416.21
591,18,25,Biryani,2024-09-19,22:18:00,Confirmed,1035.45
592,3,29,Sandwich,2025-01-12,19:36:00,Pending,199.3
593,19,13,Noodles,2024-09-19,13:08:00,Cancelled,1134.93
594,2,65,Thali,2024-12-01,15:07:00,Confirmed,892.54
595,23,40,Roll,2025-07-26,18:46:00,Pending,772.1
596,15,41,Thali,2025-01-12,17:07:00,Pending,262.93
597,18,68,Sandwich,2024-09-07,15:56:00,Pending,1443.34
598,23,6,Thali,2025-03-25,16:08:00,Pending,894.09
599,16,54,Biryani,2024-11-10,17:55:00,Cancelled,987.02
600,5,26,Salad,2025-01-05,10:45:00,Pending,898.42
601,8,47,Thali,2024-12-30,18:31:00,Cancelled,1443.51
602,9,60,Sandwich,2025-08-02,10:57:00,Cancelled,1111.17
603,1,7,Salad,2025-08-09,21:32:00,Cancelled,425.39
604,8,31,Thali,2025-03-24,17:21:00,Delivered,648.36
605,3,43,Biryani,2025-03-05,18:06:00,Delivered,965.79
606,10,41,Thali,2025-01-26,10:17:00,Confirmed,351.85
607,29,51,Sandwich,2025-02-15,13:15:00,Delivered,1387.4
608,1,5,Roll,2025-08-14,13:29:00,Confirmed,1373.82
609,32,53,Thali,2025-05-05,18:23:00,Delivered,178.9
610,6,24,Sandwich,2025-04-24,11:16:00,Delivered,326.18
611,2,62,Pizza,2025-06-01,10:56:00,Cancelled,452.6
612,5,2,Soup,2024-11-26,13:53:00,Cancelled,1045.27
613,13,2,Salad,2025-06-17,13:20:00,Delivered,775.02
614,21,32,Roll,2025-01-13,17:46:00,Cancelled,228.31
615,17,47,Biryani,2025-05-29,14:46:00,Pending,665.31
616,20,1,Burger,2024-08-29,12:19:00,Confirmed,1033.17
617,16,36,Burger,2025-02-17,15:10:00,Cancelled,785.41
618,20,45,Salad,2024-09-04,20:49:00,Pending,981.1
619,31,5,Pizza,2025-07-13,21:41:00,Pending,617.66
620,35,61,Roll,2024-11-25,14:13:00,Delivered,655.73
621,12,45,Pizza,2024-11-03,13:00:00,Pending,917.97
622,34,53,Thali,2025-06-22,18:52:00,Delivered,1389.5
623,3,51,Pizza,2025-05-10,18:43:00,Delivered,482.48
624,21,66,Salad,2025-08-15,11:01:00,Confirmed,1367.86
625,30,11,Pasta,2024-10-02,14:21:00,Pending,1275.74
626,25,54,Biryani,2024-11-28,20:11:00,Cancelled,411.34
627,19,1,Thali,2025-03-22,16:22:00,Cancelled,1084.67
628,29,6,Thali,2024-09-27,14:03:00,Pending,927.78
629,13,21,Roll,2025-06-26,18:19:00,Delivered,1427.96
630,4,37,Pasta,2025-01-26,11:23:00,Delivered,1186.77
631,17,48,Sandwich,2025-02-05,21:13:00,Pending,1469.53
632,30,57,Pizza,2025-08-03,14:22:00,Delivered,1393.64
633,30,11,Roll,2024-12-15,21:39:00,Pending,633.33
634,24,56,Pasta,2025-04-20,21:57:00,Cancelled,1338.43
635,30,38,Noodles,2025-07-30,12:00:00,Delivered,1121.83
636,18,14,Pasta,2025-06-04,17:32:00,Confirmed,1318.36
637,18,57,Thali,2024-12-18,13:35:00,Confirmed,822.6
638,2,44,Noodles,2025-05-29,20:38:00,Confirmed,473.11
639,34,58,Thali,2025-03-21,19:31:00,Cancelled,997.5
640,14,59,Pasta,2025-03-14,11:14:00,Cancelled,839.22
641,27,37,Thali,2025-01-08,16:16:00,Delivered,470.88
642,30,56,Sandwich,2025-01-15,22:14:00,Confirmed,760.51
643,26,46,Soup,2025-07-16,14:36:00,Cancelled,1153.71
644,17,27,Burger,2024-09-10,13:34:00,Cancelled,541.59
645,35,6,Sandwich,2024-10-11,18:07:00,Confirmed,184.71
646,16,17,Pasta,2025-07-17,16:23:00,Pending,925.07
647,24,69,Sandwich,2025-02-24,12:02:00,Cancelled,351.67
648,12,51,Pasta,2024-09-24,14:01:00,Delivered,1061.88
649,2,60,Biryani,2025-01-01,17:32:00,Cancelled,1205.67
650,25,34,Noodles,2024-09-30,10:32:00,Pending,179.45
651,19,62,Roll,2025-06-07,21:03:00,Cancelled,1401.2
652,4,38,Salad,2025-05-17,20:28:00,Cancelled,997.31
653,18,11,Biryani,2025-04-15,21:50:00,Cancelled,1050.9
654,2,13,Noodles,2025-01-21,15:54:00,Confirmed,627.47
655,17,60,Burger,2025-01-07,22:43:00,Pending,1132.62
656,28,44,Biryani,2024-11-08,21:06:00,Cancelled,1031.89
657,29,3,Sandwich,2025-07-30,16:52:00,Cancelled,338.14
658,19,24,Pizza,2024-10-02,11:38:00,Cancelled,647.93
659,26,64,Thali,2024-12-20,20:16:00,Confirmed,945.77
660,19,32,Biryani,2024-09-01,15:36:00,Cancelled,1129.56
661,6,68,Pizza,2024-09-21,20:37:00,Cancelled,976.88
662,31,58,Thali,2025-07-06,21:52:00,Delivered,459.47
663,34,6,Sandwich,2025-01-11,20:31:00,Pending,696.3
664,14,53,Pizza,2025-06-06,16:18:00,Delivered,1015.76
665,17,69,Sandwich,2025-04-18,21:53:00,Cancelled,678.36
666,32,1,Sandwich,2025-08-11,11:28:00,Cancelled,314.36
667,20,16,Sandwich,2025-04-29,12:28:00,Pending,1028.35
668,6,16,Burger,2024-10-20,21:12:00,Cancelled,1276.03
669,8,43,Biryani,2024-12-29,16:21:00,Cancelled,1265.46
670,26,63,Pasta,2025-05-10,16:53:00,Cancelled,971.09
671,8,49,Thali,2025-06-21,12:18:00,Confirmed,369.21
672,21,39,Soup,2025-03-24,15:21:00,Confirmed,601.5
673,23,11,Salad,2025-04-25,19:08:00,Cancelled,778.07
674,9,4,Roll,2025-05-31,18:24:00,Cancelled,903.08
675,1,52,Burger,2024-10-21,20:33:00,Confirmed,992.91
676,2,1,Noodles,2025-07-31,13:20:00,Cancelled,255.27
677,20,50,Thali,2024-09-29,11:36:00,Delivered,1037.63
678,13,44,Soup,2025-06-28,21:52:00,Cancelled,281.1
679,15,1,Roll,2024-10-13,22:16:00,Confirmed,381.27
680,16,44,Roll,2025-04-16,21:36:00,Pending,780.48
681,31,61,Burger,2025-04-19,15:34:00,Cancelled,954.93
682,2,51,Soup,2025-04-25,17:36:00,Delivered,1468.93
683,20,65,Noodles,2024-12-05,16:59:00,Confirmed,1371.55
684,17,24,Burger,2025-06-16,14:45:00,Delivered,397.4
685,17,11,Salad,2025-01-11,19:50:00,Cancelled,1341.34
686,16,16,Biryani,2025-03-04,20:33:00,Confirmed,1247.05
687,14,54,Pasta,2024-12-08,17:24:00,Cancelled,837.03
688,27,21,Salad,2025-02-20,20:24:00,Cancelled,306.39
689,11,25,Burger,2024-09-26,16:19:00,Cancelled,929.16
690,7,47,Burger,2024-10-09,19:40:00,Pending,720.96
691,12,4,Biryani,2025-08-13,11:01:00,Cancelled,684.53
692,15,30,Burger,2024-09-11,16:40:00,Delivered,634.25
693,22,13,Salad,2025-06-19,11:31:00,Pending,1389.58
694,13,32,Roll,2025-03-03,20:28:00,Pending,1442.85
695,34,21,Pizza,2024-10-22,18:03:00,Confirmed,1168.66
696,21,44,Noodles,2024-12-08,14:46:00,Pending,213.79
697,30,63,Salad,2025-07-02,22:50:00,Cancelled,873.32
698,7,19,Thali,2024-11-23,16:55:00,Pending,761.01
699,19,19,Burger,2025-04-02,18:04:00,Delivered,677.39
700,25,67,Salad,2024-12-13,19:59:00,Cancelled,252.46
701,21,43,Roll,2024-12-06,10:33:00,Pending,733.94
702,11,15,Soup,2024-09-23,11:13:00,Delivered,1445.17
703,18,1,Soup,2025-03-15,12:19:00,Pending,1132.28
704,4,66,Pizza,2025-07-10,13:08:00,Confirmed,923.2
705,25,43,Soup,2025-02-01,21:28:00,Confirmed,1013.92
706,20,57,Sandwich,2024-09-27,14:37:00,Confirmed,373.08
707,31,8,Salad,2025-03-10,17:00:00,Confirmed,1139.75
708,20,24,Pizza,2025-06-23,12:22:00,Delivered,700.68
709,1,55,Roll,2025-02-19,12:55:00,Cancelled,817.65
710,16,53,Noodles,2024-10-09,19:30:00,Cancelled,355.42
711,15,15,Biryani,2025-07-17,13:22:00,Pending,1485.22
712,28,44,Thali,2025-05-20,20:15:00,Confirmed,549.22
713,12,25,Roll,2025-05-14,16:16:00,Confirmed,684.33
714,7,51,Burger,2025-04-11,15:59:00,Pending,1439.05
715,29,25,Pasta,2025-06-04,14:13:00,Cancelled,591.54
716,21,60,Noodles,2025-03-14,19:11:00,Confirmed,176.45
717,19,17,Thali,2024-09-15,19:33:00,Delivered,443.25
718,24,51,Soup,2025-03-24,22:16:00,Cancelled,760.35
719,28,30,Salad,2024-09-21,19:27:00,Confirmed,978.04
720,5,68,Pizza,2025-07-25,17:22:00,Pending,180.48
721,2,26,Salad,2024-11-12,10:27:00,Delivered,1240.6
722,26,4,Soup,2024-10-21,12:33:00,Delivered,934.87
723,1,28,Burger,2025-05-15,11:19:00,Delivered,1410.82
724,32,2,Biryani,2025-07-21,21:54:00,Confirmed,311.75
725,31,17,Biryani,2025-08-05,15:48:00,Delivered,260.05
726,1,63,Salad,2025-04-04,13:52:00,Delivered,1060.69
727,12,14,Burger,2025-04-04,12:10:00,Confirmed,335.63
728,1,3,Thali,2024-11-03,15:23:00,Delivered,549.22
729,16,41,Pasta,2024-11-12,10:20:00,Pending,241.16
730,5,50,Pasta,2024-09-13,19:47:00,Cancelled,1217.08
731,15,32,Burger,2025-05-24,10:38:00,Pending,738.79
732,10,39,Pasta,2025-06-17,19:31:00,Confirmed,425.45
733,33,53,Roll,2025-01-09,12:53:00,Confirmed,1297.95
734,5,61,Thali,2025-02-02,11:53:00,Cancelled,1473.28
735,11,20,Salad,2025-05-21,22:51:00,Delivered,231.57
736,17,44,Burger,2025-02-16,11:47:00,Confirmed,1037.21
737,8,21,Sandwich,2025-04-07,22:30:00,Confirmed,1231.11
738,6,11,Biryani,2024-12-24,18:43:00,Delivered,246.59
739,17,42,Biryani,2025-08-01,11:19:00,Pending,1348.09
740,10,40,Pizza,2025-08-18,14:51:00,Delivered,609.5
741,28,63,Biryani,2025-01-29,15:19:00,Pending,1159.4
742,6,14,Salad,2024-12-29,13:50:00,Delivered,559.6
743,16,6,Pasta,2024-08-30,12:24:00,Cancelled,1174.86
744,4,4,Noodles,2025-04-10,14:02:00,Confirmed,1458.53
745,32,61,Roll,2025-04-16,10:56:00,Pending,384.04
746,8,48,Biryani,2024-12-12,16:17:00,Cancelled,1164.47
747,12,66,Pasta,2025-01-25,22:21:00,Pending,1259.71
748,17,28,Soup,2025-07-23,18:14:00,Confirmed,1185.78
749,23,53,Soup,2024-09-13,16:35:00,Delivered,395.89
750,32,38,Thali,2025-02-18,19:37:00,Pending,455.7
751,2,43,Pizza,2025-08-24,14:09:00,Pending,821.18
752,2,39,Thali,2025-06-12,18:07:00,Confirmed,932.68
753,15,27,Salad,2025-06-13,16:40:00,Cancelled,943.08
754,15,19,Pasta,2024-12-17,17:03:00,Delivered,919.06
755,21,69,Pasta,2025-05-05,13:59:00,Delivered,989.2
756,14,9,Salad,2024-11-04,13:00:00,Confirmed,306.63
757,13,53,Pizza,2024-10-17,13:01:00,Delivered,1057.11
758,1,52,Biryani,2025-06-28,16:41:00,Cancelled,790.69
759,32,12,Pasta,2024-12-29,14:33:00,Cancelled,182.1
760,3,45,Sandwich,2025-01-03,22:01:00,Cancelled,1030.3
761,21,31,Sandwich,2025-01-31,16:20:00,Cancelled,478.94
762,22,31,Sandwich,2024-10-09,22:05:00,Confirmed,1287.22
763,1,27,Roll,2024-08-28,14:43:00,Cancelled,1172.55
764,33,17,Salad,2025-05-08,19:52:00,Cancelled,1083.15
765,8,38,Pizza,2025-02-02,18:30:00,Cancelled,677.39
766,21,60,Roll,2025-03-29,20:11:00,Confirmed,455.1
767,11,22,Burger,2024-12-12,14:43:00,Delivered,230.53
768,16,20,Biryani,2025-08-05,18:06:00,Cancelled,1199.66
769,3,57,Salad,2025-01-07,12:52:00,Cancelled,442.08
770,19,14,Pasta,2024-11-04,16:10:00,Delivered,305.37
771,25,63,Pizza,2024-11-26,15:52:00,Pending,1345.93
772,19,29,Thali,2025-08-15,10:33:00,Cancelled,670.64
773,8,58,Biryani,2025-02-03,21:55:00,Confirmed,606.55
774,24,51,Pasta,2025-03-17,18:27:00,Delivered,1214.31
775,8,48,Thali,2024-09-02,17:58:00,Confirmed,724.54
776,29,68,Biryani,2024-10-15,19:12:00,Pending,655.83
777,14,45,Sandwich,2025-01-23,16:57:00,Cancelled,1390.77
778,30,27,Roll,2024-12-01,22:32:00,Confirmed,981.42
779,3,32,Soup,2024-09-01,21:43:00,Delivered,941.74
780,13,46,Roll,2025-08-23,10:59:00,Delivered,940.12
781,6,52,Noodles,2025-06-20,11:44:00,Delivered,207.13
782,1,1,Soup,2025-02-09,15:26:00,Cancelled,552.71
783,33,43,Thali,2025-02-16,22:08:00,Cancelled,529.71
784,20,69,Biryani,2025-03-21,17:22:00,Pending,512.67
785,4,57,Biryani,2024-10-01,14:55:00,Confirmed,457.94
786,20,34,Noodles,2025-06-05,20:55:00,Pending,521.78
787,18,45,Pizza,2025-07-02,22:44:00,Pending,1119.12
788,8,28,Noodles,2025-03-19,17:45:00,Delivered,1478.18
789,7,2,Pasta,2024-11-12,12:13:00,Pending,965.97
790,15,4,Soup,2025-07-18,21:43:00,Pending,757.32
791,13,65,Roll,2024-11-03,22:21:00,Delivered,818.03
792,23,58,Sandwich,2025-03-11,18:45:00,Cancelled,1297.76
793,11,16,Pasta,2025-01-22,10:32:00,Cancelled,1355.1
794,28,35,Pasta,2024-09-04,13:56:00,Pending,493.9
795,32,50,Salad,2025-07-11,20:13:00,Delivered,1344.29
796,9,3,Biryani,2025-07-24,22:13:00,Pending,501.06
797,25,57,Soup,2025-03-27,17:56:00,Cancelled,698.94
798,28,10,Biryani,2024-09-15,14:35:00,Delivered,640.17
799,12,46,Thali,2024-12-24,14:17:00,Pending,334.82
800,25,15,Biryani,2025-08-01,18:03:00,Pending,569.81
801,35,64,Biryani,2024-10-18,22:08:00,Delivered,1380.61
802,21,61,Biryani,2025-02-15,17:37:00,Pending,180.87
803,27,45,Salad,2024-09-23,13:31:00,Pending,875.75
804,4,15,Noodles,2025-03-20,22:30:00,Delivered,515.96
805,24,47,Roll,2024-09-28,17:59:00,Confirmed,1084.53
806,25,20,Biryani,2025-04-17,14:19:00,Pending,1385.9
807,18,57,Roll,2025-08-12,22:06:00,Delivered,705.52
808,25,8,Biryani,2025-08-01,21:27:00,Cancelled,864.01
809,3,65,Burger,2024-11-10,11:02:00,Pending,329.59
810,9,46,Salad,2025-01-13,14:34:00,Delivered,498.02
811,5,9,Roll,2024-11-22,21:09:00,Cancelled,156.68
812,22,25,Sandwich,2024-10-26,20:49:00,Delivered,1470.29
813,16,69,Thali,2025-03-14,12:34:00,Confirmed,976.82
814,18,8,Sandwich,2024-10-02,11:01:00,Delivered,1440.59
815,5,34,Thali,2025-05-27,12:37:00,Confirmed,1284.63
816,12,54,Sandwich,2025-07-10,14:08:00,Pending,261.99
817,11,2,Burger,2025-06-11,18:27:00,Pending,1355.8
818,30,63,Pasta,2024-10-12,20:38:00,Confirmed,639.58
819,34,57,Salad,2025-04-04,16:46:00,Pending,830.31
820,35,3,Biryani,2025-06-19,10:55:00,Cancelled,1033.31
821,2,41,Burger,2024-12-08,21:41:00,Confirmed,1452.09
822,22,27,Salad,2025-04-17,12:11:00,Cancelled,284.91
823,12,39,Sandwich,2024-12-17,17:57:00,Cancelled,293.29
824,13,42,Roll,2025-07-02,20:13:00,Confirmed,1492.02
825,34,11,Noodles,2025-07-06,12:06:00,Cancelled,927.37
826,33,4,Thali,2024-10-05,11:30:00,Delivered,1307.98
827,26,11,Pizza,2024-12-13,10:08:00,Confirmed,635.68
828,2,63,Roll,2024-10-05,14:08:00,Delivered,1404.56
829,18,36,Burger,2025-07-20,15:06:00,Pending,1198.92
830,1,23,Thali,2025-04-24,12:58:00,Delivered,437.72
831,12,32,Thali,2025-01-24,19:10:00,Confirmed,296.5
832,20,22,Roll,2024-10-31,16:57:00,Pending,1051.27
833,22,65,Noodles,2025-06-23,18:31:00,Pending,1208.3
